StartTime,EndTime,AreaID,UnitName,Load
2022-02-08T21:30+00:00Z,2022-02-08T21:45+00:00Z,10Y1001A1001A83F,MAW,61004
2022-02-08T21:45+00:00Z,2022-02-08T22:00+00:00Z,10Y1001A1001A83F,MAW,60024
2022-02-08T22:00+00:00Z,2022-02-08T22:15+00:00Z,10Y1001A1001A83F,MAW,59202
2022-02-08T22:15+00:00Z,2022-02-08T22:30+00:00Z,10Y1001A1001A83F,MAW,58088
2022-02-08T22:30+00:00Z,2022-02-08T22:45+00:00Z,10Y1001A1001A83F,MAW,57356
2022-02-08T22:45+00:00Z,2022-02-08T23:00+00:00Z,10Y1001A1001A83F,MAW,56854
2022-02-08T23:00+00:00Z,2022-02-08T23:15+00:00Z,10Y1001A1001A83F,MAW,56619
2022-02-08T23:15+00:00Z,2022-02-08T23:30+00:00Z,10Y1001A1001A83F,MAW,55623
2022-02-08T23:30+00:00Z,2022-02-08T23:45+00:00Z,10Y1001A1001A83F,MAW,55388
2022-02-08T23:45+00:00Z,2022-02-09T00:00+00:00Z,10Y1001A1001A83F,MAW,55147
2022-02-09T00:00+00:00Z,2022-02-09T00:15+00:00Z,10Y1001A1001A83F,MAW,54444
2022-02-09T00:15+00:00Z,2022-02-09T00:30+00:00Z,10Y1001A1001A83F,MAW,53830
2022-02-09T00:30+00:00Z,2022-02-09T00:45+00:00Z,10Y1001A1001A83F,MAW,53326
2022-02-09T00:45+00:00Z,2022-02-09T01:00+00:00Z,10Y1001A1001A83F,MAW,52875
2022-02-09T01:00+00:00Z,2022-02-09T01:15+00:00Z,10Y1001A1001A83F,MAW,52856
2022-02-09T01:15+00:00Z,2022-02-09T01:30+00:00Z,10Y1001A1001A83F,MAW,53036
2022-02-09T01:30+00:00Z,2022-02-09T01:45+00:00Z,10Y1001A1001A83F,MAW,53104
2022-02-09T01:45+00:00Z,2022-02-09T02:00+00:00Z,10Y1001A1001A83F,MAW,53166
2022-02-09T02:00+00:00Z,2022-02-09T02:15+00:00Z,10Y1001A1001A83F,MAW,53300
2022-02-09T02:15+00:00Z,2022-02-09T02:30+00:00Z,10Y1001A1001A83F,MAW,53658
2022-02-09T02:30+00:00Z,2022-02-09T02:45+00:00Z,10Y1001A1001A83F,MAW,54022
2022-02-09T02:45+00:00Z,2022-02-09T03:00+00:00Z,10Y1001A1001A83F,MAW,54436
2022-02-09T03:00+00:00Z,2022-02-09T03:15+00:00Z,10Y1001A1001A83F,MAW,54910
2022-02-09T03:15+00:00Z,2022-02-09T03:30+00:00Z,10Y1001A1001A83F,MAW,55561
2022-02-09T03:30+00:00Z,2022-02-09T03:45+00:00Z,10Y1001A1001A83F,MAW,55864
2022-02-09T03:45+00:00Z,2022-02-09T04:00+00:00Z,10Y1001A1001A83F,MAW,56486
