StartTime,EndTime,AreaID,UnitName,Load
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YPL-AREA-----S,MAW,17743
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YPL-AREA-----S,MAW,17243
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YPL-AREA-----S,MAW,16879
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YPL-AREA-----S,MAW,16792
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YPL-AREA-----S,MAW,16860
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YPL-AREA-----S,MAW,17340
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YPL-AREA-----S,MAW,18151
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YPL-AREA-----S,MAW,18785
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YPL-AREA-----S,MAW,19579
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YPL-AREA-----S,MAW,20444
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YPL-AREA-----S,MAW,21138
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YPL-AREA-----S,MAW,21373
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YPL-AREA-----S,MAW,21507
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YPL-AREA-----S,MAW,21676
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YPL-AREA-----S,MAW,21486
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YPL-AREA-----S,MAW,21476
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YPL-AREA-----S,MAW,22045
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YPL-AREA-----S,MAW,22051
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YPL-AREA-----S,MAW,21857
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YPL-AREA-----S,MAW,21552
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YPL-AREA-----S,MAW,21136
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YPL-AREA-----S,MAW,20230
