StartTime,EndTime,AreaID,UnitName,Load
2022-01-05T01:00+00:00Z,2022-01-05T01:30+00:00Z,10Y1001A1001A92E,MAW,677
2022-01-05T01:30+00:00Z,2022-01-05T02:00+00:00Z,10Y1001A1001A92E,MAW,649
2022-01-05T02:00+00:00Z,2022-01-05T02:30+00:00Z,10Y1001A1001A92E,MAW,658
2022-01-05T02:30+00:00Z,2022-01-05T03:00+00:00Z,10Y1001A1001A92E,MAW,652
2022-01-05T03:00+00:00Z,2022-01-05T03:30+00:00Z,10Y1001A1001A92E,MAW,635
2022-01-05T03:30+00:00Z,2022-01-05T04:00+00:00Z,10Y1001A1001A92E,MAW,634
2022-01-05T04:00+00:00Z,2022-01-05T04:30+00:00Z,10Y1001A1001A92E,MAW,627
2022-01-05T04:30+00:00Z,2022-01-05T05:00+00:00Z,10Y1001A1001A92E,MAW,630
2022-01-05T05:00+00:00Z,2022-01-05T05:30+00:00Z,10Y1001A1001A92E,MAW,630
2022-01-05T05:30+00:00Z,2022-01-05T06:00+00:00Z,10Y1001A1001A92E,MAW,653
2022-01-05T06:00+00:00Z,2022-01-05T06:30+00:00Z,10Y1001A1001A92E,MAW,662
2022-01-05T06:30+00:00Z,2022-01-05T07:00+00:00Z,10Y1001A1001A92E,MAW,715
2022-01-05T07:00+00:00Z,2022-01-05T07:30+00:00Z,10Y1001A1001A92E,MAW,782
2022-01-05T07:30+00:00Z,2022-01-05T08:00+00:00Z,10Y1001A1001A92E,MAW,893
2022-01-05T08:00+00:00Z,2022-01-05T08:30+00:00Z,10Y1001A1001A92E,MAW,1015
2022-01-05T08:30+00:00Z,2022-01-05T09:00+00:00Z,10Y1001A1001A92E,MAW,1110
2022-01-05T09:00+00:00Z,2022-01-05T09:30+00:00Z,10Y1001A1001A92E,MAW,1158
2022-01-05T09:30+00:00Z,2022-01-05T10:00+00:00Z,10Y1001A1001A92E,MAW,1198
2022-01-05T10:00+00:00Z,2022-01-05T10:30+00:00Z,10Y1001A1001A92E,MAW,1234
2022-01-05T10:30+00:00Z,2022-01-05T11:00+00:00Z,10Y1001A1001A92E,MAW,1262
